date,idSession,Pitcher__id
2019-09-25 00:00:00,360,102290
2019-09-25 00:00:00,361,102290
2019-09-25 00:00:00,362,102290
2019-09-25 00:00:00,363,102290
2019-09-25 00:00:00,364,102290
2019-09-25 00:00:00,365,102290
2019-09-25 00:00:00,366,102290
2019-09-25 00:00:00,367,102290
2019-09-25 00:00:00,368,102290
2019-09-25 00:00:00,369,102290
2019-09-25 00:00:00,370,102290
2019-09-25 00:00:00,371,102290
2019-09-25 00:00:00,372,102290
2019-09-25 00:00:00,373,102290
2019-09-25 00:00:00,374,102290
2019-09-25 00:00:00,375,102290
2019-09-25 00:00:00,376,102290
2019-09-25 00:00:00,377,102290
2019-09-25 00:00:00,378,102290
2019-09-25 00:00:00,379,102290
2019-09-25 00:00:00,380,102290
2019-09-25 00:00:00,381,102290
2019-09-25 00:00:00,382,102290
2019-09-25 00:00:00,383,102290
2019-10-16 00:00:00,384,102356
2019-10-16 00:00:00,385,102356
2019-10-16 00:00:00,386,102356
2019-10-16 00:00:00,387,102356
2019-10-16 00:00:00,388,102356
2019-10-16 00:00:00,389,102356
2019-10-16 00:00:00,390,102356
2019-10-16 00:00:00,391,102356
2019-10-16 00:00:00,392,102356
2019-10-16 00:00:00,393,102356
2019-10-16 00:00:00,394,102356
2019-10-16 00:00:00,395,102356
2019-10-16 00:00:00,396,102356
2019-10-16 00:00:00,397,102356
2019-10-16 00:00:00,398,102356
2019-10-16 00:00:00,399,102356
2019-10-16 00:00:00,400,102356
2019-10-16 00:00:00,401,102356
2019-10-16 00:00:00,402,102356
2019-10-16 00:00:00,403,102356
2019-10-16 00:00:00,404,102356
2019-10-16 00:00:00,405,102356
2019-10-16 00:00:00,406,102356
2019-10-16 00:00:00,407,102356
2019-10-16 00:00:00,408,102356
2019-10-16 00:00:00,409,102356
2019-10-16 00:00:00,410,102356
2019-10-16 00:00:00,411,102356
2019-10-16 00:00:00,412,102356
2019-10-16 00:00:00,413,102356
2019-10-16 00:00:00,414,102356
2019-10-16 00:00:00,415,102356
2019-10-16 00:00:00,416,102356
2019-10-16 00:00:00,417,102356
2019-10-16 00:00:00,418,102356
2019-10-01 00:00:00,419,102356
2019-10-01 00:00:00,420,102356
2019-10-01 00:00:00,421,102356
2019-10-01 00:00:00,422,102356
2019-10-01 00:00:00,423,102356
2019-10-01 00:00:00,424,102356
2019-10-01 00:00:00,425,102356
2019-10-01 00:00:00,426,102356
2019-10-01 00:00:00,427,102356
2019-10-01 00:00:00,428,102356
2019-10-01 00:00:00,429,102356
2019-10-01 00:00:00,430,102356
2019-10-01 00:00:00,431,102356
2019-10-01 00:00:00,432,102356
2019-10-01 00:00:00,433,102356
2019-09-28 00:00:00,434,102356
2019-09-28 00:00:00,435,102356
2019-09-28 00:00:00,436,102356
2019-09-28 00:00:00,437,102356
2019-09-28 00:00:00,438,102356
2019-09-28 00:00:00,439,102356
2019-09-28 00:00:00,440,102356
2019-09-28 00:00:00,441,102356
2019-09-28 00:00:00,442,102356
2019-09-28 00:00:00,443,102356
2019-09-28 00:00:00,444,102356
2019-09-28 00:00:00,445,102356
2019-09-28 00:00:00,446,102356
2019-09-28 00:00:00,447,102356
2019-09-28 00:00:00,448,102356
2019-09-28 00:00:00,449,102356
2019-09-28 00:00:00,450,102356
2019-09-28 00:00:00,451,102356
2019-09-28 00:00:00,452,102356
2019-09-28 00:00:00,453,102356
2019-09-28 00:00:00,454,102356
2019-09-28 00:00:00,455,102356
2019-09-28 00:00:00,456,102356
2019-09-28 00:00:00,457,102356
2019-09-28 00:00:00,458,102356
2019-10-04 00:00:00,459,102617
2019-10-04 00:00:00,460,102617
2019-10-04 00:00:00,461,102617
2019-10-04 00:00:00,462,102617
2019-10-04 00:00:00,463,102617
2019-10-04 00:00:00,464,102617
2019-10-04 00:00:00,465,102617
2019-09-25 00:00:00,466,102617
2019-09-25 00:00:00,467,102617
2019-09-25 00:00:00,468,102617
2019-09-25 00:00:00,469,102617
2019-09-25 00:00:00,470,102617
2019-09-25 00:00:00,471,102617
2019-09-25 00:00:00,472,102617
2019-09-25 00:00:00,473,102617
2019-09-25 00:00:00,474,102617
2019-09-25 00:00:00,475,102617
2019-09-25 00:00:00,476,102617
2019-09-25 00:00:00,477,102617
2019-09-25 00:00:00,478,102617
2019-09-25 00:00:00,479,102617
2019-09-25 00:00:00,480,102617
2019-09-25 00:00:00,481,102617
2019-09-25 00:00:00,482,102617
2019-09-25 00:00:00,483,102617
2019-09-25 00:00:00,484,102617
2019-09-25 00:00:00,485,102617
2019-09-25 00:00:00,486,102617
2019-09-25 00:00:00,487,102617
2019-09-25 00:00:00,488,102617
2019-09-25 00:00:00,489,102617
2019-09-25 00:00:00,490,102617
2019-09-25 00:00:00,491,102617
2019-09-25 00:00:00,492,102617
2019-09-25 00:00:00,493,102617
2019-10-16 00:00:00,494,102915
2019-10-16 00:00:00,495,102915
2019-10-16 00:00:00,496,102915
2019-10-16 00:00:00,497,102915
2019-10-16 00:00:00,498,102915
2019-10-16 00:00:00,499,102915
2019-10-16 00:00:00,500,102915
2019-10-16 00:00:00,501,102915
2019-10-16 00:00:00,502,102915
2019-10-16 00:00:00,503,102915
2019-10-16 00:00:00,504,102915
2019-10-02 00:00:00,505,102915
2019-10-02 00:00:00,506,102915
2019-10-02 00:00:00,507,102915
2019-10-02 00:00:00,508,102915
2019-10-02 00:00:00,509,102915
2019-10-02 00:00:00,510,102915
2019-10-02 00:00:00,511,102915
2019-10-02 00:00:00,512,102915
2019-10-02 00:00:00,513,102915
2019-10-02 00:00:00,514,102915
2019-10-02 00:00:00,515,102915
2019-10-02 00:00:00,516,102915
2019-10-02 00:00:00,517,102915
2019-10-02 00:00:00,518,102915
2019-10-02 00:00:00,519,102915
2019-09-25 00:00:00,520,102915
2019-09-25 00:00:00,521,102915
2019-09-25 00:00:00,522,102915
2019-09-25 00:00:00,523,102915
2019-09-25 00:00:00,524,102915
2019-09-25 00:00:00,525,102915
2019-09-25 00:00:00,526,102915
2019-09-25 00:00:00,527,102915
2019-09-25 00:00:00,528,102915
2019-09-25 00:00:00,529,102915
2019-09-25 00:00:00,530,102915
2019-09-25 00:00:00,531,102915
2019-09-25 00:00:00,532,102915
2019-09-25 00:00:00,533,102915
2019-09-25 00:00:00,534,102915
2019-09-25 00:00:00,535,102915
2019-09-25 00:00:00,536,102915
2019-09-25 00:00:00,537,102915
2019-09-25 00:00:00,538,102915
2019-09-25 00:00:00,539,102915
2019-09-25 00:00:00,540,102915
2019-09-25 00:00:00,541,102915
2019-09-25 00:00:00,542,102915
2019-09-25 00:00:00,543,102915
2019-10-15 00:00:00,544,103006
2019-10-15 00:00:00,545,103006
2019-10-15 00:00:00,546,103006
2019-10-15 00:00:00,547,103006
2019-10-15 00:00:00,548,103006
2019-10-15 00:00:00,549,103006
2019-10-15 00:00:00,550,103006
2019-10-15 00:00:00,551,103006
2019-10-15 00:00:00,552,103006
2019-10-15 00:00:00,553,103006
2019-10-15 00:00:00,554,103006
2019-10-15 00:00:00,555,103006
