session_pitch_id,releaseHeight,horizontalBreak,spinClockTiltHour,date,szx,szy,selected,verticalBreak,_hour,videoPointerID,speed,no,pitchType,_minute,spinConfidence,spinEfficiency,releaseSide,trueSpin,_month,_milisecond,strike,_day,truespin,_year,pitch_id,spin,launchAngle,_second,spinAxis,releaseExtension,rifleSpin,gyroDegree,mode,_id,spinClockTiltMinute,horizontalAngle,memo,session_pitch_id
1025,5.664187935118752,-5,4,2019-10-16 00:00:00,12,28.8,False,-6.2,16,,75.6,12,3,25,0.868488133,38.8,0.8825796470108124,871,10,0,N,16,871,2019,1571243106,2247,1.03574622,6,07h:08m,-,2071.092,67.2,1,104834,52,1.1,,1025
1026,5.858917561398993,0,10,2019-10-16 00:00:00,21.8,22.9,False,0,16,,84.8,13,5,24,0,0,1.01558038212111,0,10,0,N,16,0,2019,1571243089,0,-2.73353481,49,0,-,871.087036,90.0,1,104834,42,-1.0,,1026
1027,5.878913296337523,0,10,2019-10-16 00:00:00,34.3,39,False,0,16,,83.8,14,5,24,0,0,1.337292492190165,0,10,0,N,16,0,2019,1571243075,0,-2.176717,35,0,-,1147.3551,90.0,1,104834,24,-1.1,,1027
1028,5.653042954786851,11.3,10,2019-10-16 00:00:00,-1.1,32.4,False,13.8,16,,84.9,15,0,24,0.9463078,92.5,1.0435401525048162,1896,10,0,Y,16,1896,2019,1571243062,2051,-1.22585154,22,01h:16m,-,781.324646,22.4,1,104834,44,-2.4,,1028
1029,5.639710540068423,12.5,10,2019-10-16 00:00:00,4.6,33.2,False,13.4,16,,85.6,16,0,24,0.8779813,92.8,1.188176944063247,1983,10,0,Y,16,1983,2019,1571243050,2137,-1.428531,10,01h:24m,-,797.575134,21.9,1,104834,36,-2.3,,1029
1030,5.670107357699928,0,10,2019-10-16 00:00:00,17.9,30.9,False,0,16,,84.1,17,0,24,0,0,1.3061472067097533,0,10,0,N,16,0,2019,1571243040,0,-2.15367341,0,0,-,785.1339,90.0,1,104834,38,-1.2,,1030
1031,5.631052206721929,12.3,10,2019-10-16 00:00:00,6.3,18.4,False,14.5,16,,85.2,18,0,23,0.878666461,92.9,1.259215293908758,2052,10,0,Y,16,2052,2019,1571243030,2210,-2.89982677,50,01h:18m,-,818.9469,21.8,1,104834,42,-2.0,,1031
1032,5.702182784257869,12,10,2019-10-16 00:00:00,1.9,25.1,False,14.4,16,,84.5,19,0,22,0.9101199,95.1,1.04825492285319,1939,10,0,Y,16,1939,2019,1571242976,2038,-2.1822505,56,01h:18m,-,627.6578,17.9,1,104834,42,-2.1,,1032
1033,5.616097482289749,12.4,10,2019-10-16 00:00:00,-3.2,20.9,False,15.2,16,,83.8,20,0,22,0.9619997,99,1.076397212922213,2079,10,0,Y,16,2079,2019,1571242964,2101,-2.050516,44,01h:16m,-,299.292969,8.2,1,104834,44,-2.7,,1033
1034,5.691193086078435,12.7,10,2019-10-16 00:00:00,-10.1,49.6,False,14,16,,83.2,21,0,22,0.8190844,94.9,1.2937269311003232,2024,10,0,N,16,2024,2019,1571242951,2132,-0.31788516,31,01h:22m,-,672.0467,18.4,1,104834,38,-3.6,,1034
1035,5.7524955139931375,12,10,2019-10-16 00:00:00,3.5,42.2,False,13.6,16,,82.7,22,0,22,0.7867265,93.7,1.1687621408841302,1839,10,0,N,16,1839,2019,1571242935,1963,-1.14315677,15,01h:20m,-,686.4809,20.5,1,104834,40,-2.3,,1035
1036,5.659128191016573,11.9,10,2019-10-16 00:00:00,-5.8,21.2,False,13.6,16,,82.9,23,0,21,0.9619505,92.9,1.03562893858203,1894,10,0,Y,16,1894,2019,1571242919,2040,-2.10528469,59,01h:20m,-,757.5426,21.8,1,104834,40,-2.6,,1036
1037,5.797479798838417,11.6,10,2019-10-16 00:00:00,-1.3,37.3,False,13.9,16,,83.5,24,0,21,0.9292116,92.1,1.1213003560350852,1953,10,0,Y,16,1953,2019,1571242904,2119,-1.018606,44,01h:16m,-,823.2033,22.9,1,104834,44,-2.4,,1037
1038,5.67606234458562,12.4,10,2019-10-16 00:00:00,-13.1,21.4,False,13.4,16,,82.4,25,0,21,0.9490845,94.7,0.8826535446487201,1856,10,0,N,16,1856,2019,1571242893,1959,-1.81945682,33,01h:22m,-,626.8379,18.7,1,104834,38,-3.4,,1038
1039,5.687981701559118,12.4,10,2019-10-16 00:00:00,-11,33.4,False,13.6,16,,83.1,26,0,21,0.8312298,94.2,1.124988587667988,1942,10,0,N,16,1942,2019,1571242881,2062,-1.70582569,21,01h:20m,-,693.0618,19.6,1,104834,40,-3.4,,1039
1040,5.830813427498007,12.1,10,2019-10-16 00:00:00,-4,47.1,False,14,16,,82.1,27,0,21,0.8148192,94.3,1.1066005167738964,1863,10,0,N,16,1863,2019,1571242868,1975,-0.560603738,8,01h:20m,-,656.5374,19.4,1,104834,40,-2.9,,1040
1041,5.7028609010568,0,10,2019-10-16 00:00:00,-23.2,36.7,False,0,16,,82.7,28,0,20,0,0,0.9586579935831445,0,10,0,N,16,0,2019,1571242854,0,-1.58844221,54,0,-,674.9538,90.0,1,104834,2,-4.3,,1041
1042,5.707935572980524,12.5,10,2019-10-16 00:00:00,-8,44.7,False,13.5,16,,83.1,29,0,20,0.870478332,95.7,1.2404759106781744,1913,10,0,N,16,1913,2019,1571242840,1998,-0.295559525,40,01h:24m,-,578.3138,16.8,1,104834,36,-3.5,,1042
1043,5.762358440517315,12.6,10,2019-10-16 00:00:00,-6.3,43.7,False,14.3,16,,84,30,0,20,0.7894578,95,1.0158577246412166,2016,10,0,N,16,2016,2019,1571242828,2122,-1.13244712,28,01h:20m,-,662.663635,18.2,1,104834,40,-3.1,,1043
1044,5.681104864278325,-0.5,5,2019-10-02 00:00:00,-13,9,False,-5.1,16,,76.4,31,4,32,0.8077182,21,1.7454494777187,468,10,0,N,2,468,2019,1570033931,2227,-0.457963824,11,06h:14m,-,2177.77222,77.9,1,104834,46,-2.2,,1044
1045,5.7593003696465255,-4.1,4,2019-10-02 00:00:00,-9.6,10.7,False,-6.9,16,,76.2,32,4,31,0.909487963,35.1,1.792323992225645,766,10,0,N,2,766,2019,1570033918,2183,-0.3540369,58,07h:08m,-,2044.37524,69.5,1,104834,52,-2.1,,1045
1046,5.632071432445263,11.8,10,2019-10-02 00:00:00,-12.6,34.1,False,13.6,16,,84.1,33,0,31,0.9700577,93.5,1.930899510808983,1957,10,0,N,2,1957,2019,1570033902,2093,-0.9620635,42,01h:18m,-,744.314941,20.8,1,104834,42,-4.3,,1046
1047,5.654928092584992,11.9,10,2019-10-02 00:00:00,8.2,32.7,False,13.9,16,,84.6,34,0,31,0.934238136,94.1,2.02619619730554,1988,10,0,Y,2,1988,2019,1570033882,2114,-1.22914541,22,01h:18m,-,718.1856,19.9,1,104834,42,-2.3,,1047
1048,5.682052141182651,12.4,10,2019-10-02 00:00:00,-21.2,6.9,False,14.4,16,,84.2,35,0,31,0.912999868,95.9,2.032455226186445,2008,10,0,N,2,2008,2019,1570033865,2093,-3.51375341,5,01h:18m,-,592.8605,16.4,1,104834,42,-4.9,,1048
1049,5.661876649026,11.2,10,2019-10-02 00:00:00,-15.3,19.4,False,14.1,16,,84.7,36,0,30,0.9211349,92.8,2.04601936006533,1927,10,0,N,2,1927,2019,1570033852,2077,-2.21731973,52,01h:12m,-,772.803,21.9,1,104834,48,-4.3,,1049
1050,5.559611917899429,12.2,10,2019-10-02 00:00:00,-20.1,17.6,False,13,16,,84.4,37,0,30,0.9350815,94.1,2.0048968764070234,1892,10,0,N,2,1892,2019,1570033838,2011,-2.05611181,38,01h:20m,-,680.6889,19.8,1,104834,40,-4.9,,1050
1051,5.6064645098341614,11.5,10,2019-10-02 00:00:00,-21.6,29,False,13.9,16,,84.6,38,0,30,0.851609647,95.3,2.22137073828462,2011,10,0,N,2,2011,2019,1570033820,2111,-1.26003468,20,01h:16m,-,642.232544,17.7,1,104834,44,-4.9,,1051
1052,5.515163427018219,11.1,10,2019-10-02 00:00:00,5.3,10.5,False,11.4,16,,80.3,39,6,29,0.9016264,91.8,1.786012312426025,1410,10,0,N,2,1410,2019,1570033778,1535,-1.94350433,38,01h:26m,-,607.3299,23.3,1,104834,34,-2.3,,1052
1053,5.603966117441914,0,10,2019-10-02 00:00:00,-27.9,7.5,False,0,16,,78.9,40,6,29,0,0,1.74324114438201,0,10,0,N,2,0,2019,1570033763,0,-2.05633259,23,0,-,859.3318,90.0,1,104834,44,-5.2,,1053
1054,5.578365461235021,12.1,10,2019-10-02 00:00:00,5.9,20.7,False,9.6,16,,79.4,41,6,29,0.9231698,87,1.9302627982095901,1383,10,0,Y,2,1383,2019,1570033750,1590,-1.316629,10,01h:40m,-,785.2327,29.6,1,104834,20,-2.4,,1054
1055,5.718832029690001,11.8,10,2019-10-02 00:00:00,-7.6,12.8,False,13.8,16,,85.1,42,0,28,0.9198562,91.4,1.8236107573650642,1962,10,0,N,2,1962,2019,1570033736,2148,-2.80918813,56,01h:16m,-,873.660767,24.0,1,104834,44,-3.9,,1055
1056,5.763033079625952,-1.7,5,2019-10-02 00:00:00,-7.1,-8.5,False,-10.3,16,,77.6,43,3,28,0.90422827,46.7,1.5942471776201061,1037,10,0,N,2,1037,2019,1570033712,2223,-2.20306635,32,06h:28m,-,1966.24524,62.2,1,104834,32,-1.7,,1056
1057,5.627073499366801,-3.9,5,2019-10-02 00:00:00,-11.3,17.7,False,-7.3,16,,74.9,44,3,28,0.919788957,35.8,1.7343086082791939,776,10,0,N,2,776,2019,1570033699,2167,0.382669181,19,06h:58m,-,2023.24768,69.0,1,104834,2,-2.2,,1057
1058,5.640740723797023,-0.8,5,2019-10-02 00:00:00,-4.6,24.8,False,-5.6,16,,76.9,45,3,28,0.8503039,23.6,1.712323919925567,516,10,0,Y,2,516,2019,1570033687,2188,0.43729046,7,06h:12m,-,2126.11865,76.4,1,104834,48,-1.6,,1058
1059,5.630560605671313,11.7,10,2019-10-02 00:00:00,-15,23.9,False,13.2,16,,85.1,46,5,27,0.866433,93.6,1.7075853044328002,1943,10,0,N,2,1943,2019,1570033667,2075,-1.52150428,47,01h:18m,-,730.585449,20.6,1,104834,42,-4.6,,1059
1060,5.687783407595562,11.7,10,2019-10-02 00:00:00,10.7,11.8,False,14.5,16,,85.4,47,5,27,0.873812735,93.9,1.994443382296646,1976,10,0,N,2,1976,2019,1570033655,2104,-2.70366049,35,01h:14m,-,723.507446,20.1,1,104834,46,-2.5,,1060
1061,5.789468775204193,13.3,10,2019-10-02 00:00:00,-14,24.3,False,10.8,16,,83.6,48,0,27,0.858919561,87.6,1.75504823101413,1771,10,0,N,2,1771,2019,1570033642,2022,-2.1634717,22,01h:36m,-,976.934265,28.9,1,104834,24,-4.0,,1061
1062,5.614271399609809,0,10,2019-10-02 00:00:00,-27.6,11.7,False,0,16,,83.4,49,0,27,0,0,1.77328149875838,0,10,0,N,2,0,2019,1570033626,0,-2.59048057,6,0,-,1050.24048,90.0,1,104834,28,-5.2,,1062
1063,5.642383735610545,13.5,10,2019-10-02 00:00:00,-26.5,17.1,False,11.1,16,,83.4,50,0,26,0.9679465,88.3,1.7240051010456847,1883,10,0,N,2,1883,2019,1570033614,2131,-2.07950568,54,01h:34m,-,999.422363,28.0,1,104834,26,-5.5,,1063
1064,5.856471596828346,8.3,11,2019-10-02 00:00:00,4,36.9,False,14.1,16,,84.1,51,0,26,0.8847745,83.7,1.9807235561603063,1817,10,0,Y,2,1817,2019,1570033601,2171,-1.01511383,41,00h:58m,-,1187.97241,33.2,1,104834,2,-2.9,,1064
1065,0,0,12,2019-10-02 00:00:00,0,0,False,0,16,,0,52,0,26,0,0,0,0,10,0,N,2,0,2019,1570033584,0,0,24,0,-,0,-,1,104834,0,-,,1065
1066,5.729234851228122,12.2,10,2019-10-02 00:00:00,15.9,29.7,False,14,16,,84.9,53,0,26,0.8961037,93.6,2.00424147286272,1962,10,0,N,2,1962,2019,1570033574,2097,-1.63041627,14,01h:20m,-,739.778137,20.7,1,104834,40,-2.1,,1066
1067,5.622829995423342,9,10,2019-09-25 00:00:00,-4.8,27.8,False,13.1,17,,84.5,54,0,21,0.8526861,84,1.82365059332313,1768,9,0,Y,25,1768,2019,1569432101,2104,-1.17801011,41,01h:04m,-,1140.72632,32.8,1,104834,56,-3.7,,1067
1068,5.565694398223635,0,10,2019-09-25 00:00:00,-25.9,7.7,False,0,17,,83.7,55,0,21,0,0,1.8896568270192602,0,9,0,N,25,0,2019,1569432082,0,-3.10203052,22,0,-,1085.33167,90.0,1,104834,24,-5.6,,1068
1069,5.681629339344738,9.3,10,2019-09-25 00:00:00,5.5,38.7,False,13.6,17,,85.2,56,0,21,0.867918849,84,2.4585078777526803,1841,9,0,Y,25,1841,2019,1569432070,2191,-1.04368031,10,01h:04m,-,1187.63782,32.8,1,104834,56,-3.3,,1069
1070,5.747131471990233,-5.1,5,2019-09-25 00:00:00,-15.2,24.4,False,-9.5,17,,75.6,57,3,20,0.9612366,45.2,1.7424972073730052,1007,9,0,N,25,1007,2019,1569432051,2225,0.8484836,51,06h:58m,-,1984.2583,63.1,1,104834,2,-2.7,,1070
1071,5.680244824906938,-6.2,4,2019-09-25 00:00:00,-2.7,27.9,False,-6.6,17,,75.1,58,3,20,0.8798459,39.7,1.9557257247574802,878,9,0,Y,25,878,2019,1569432035,2211,0.7661513,35,07h:30m,-,2029.4541,66.6,1,104834,30,-2.0,,1071
1072,5.725948761984283,-6.1,5,2019-09-25 00:00:00,-1.3,30.6,False,-9.9,17,,74.6,59,3,20,0.9089456,51.6,1.7668379291947802,1160,9,0,Y,25,1160,2019,1569432020,2248,2.12427974,20,06h:58m,-,1925.65234,58.9,1,104834,2,-1.4,,1072
1073,5.617077994102264,-5.4,5,2019-09-25 00:00:00,-0.5,27.6,False,-9.8,17,,76,60,3,20,0.8763163,51.4,1.8354074831047802,1128,9,0,Y,25,1128,2019,1569432005,2193,1.5823406,5,06h:54m,-,1880.8844,59.0,1,104834,6,-1.1,,1073
1074,5.740951222637007,12.6,10,2019-09-25 00:00:00,-5.3,33.4,False,9.6,17,,79.2,61,6,19,0.992945552,88.3,2.1132759218473502,1484,9,0,Y,25,1484,2019,1569431986,1681,-0.296441466,46,01h:40m,-,789.3557,28.0,1,104834,20,-3.9,,1074
1075,5.574469660704166,0,10,2019-09-25 00:00:00,-34.8,8.6,False,0,17,,79.4,62,6,19,0,0,2.16564501641514,0,9,0,N,25,0,2019,1569431970,0,-2.00929022,30,0,-,702.509644,90.0,1,104834,14,-6.0,,1075
1076,5.580717200083741,0,12,2019-09-25 00:00:00,-19,11.4,False,0,17,,79.2,63,6,19,0,0,1.9555034380117355,0,9,0,N,25,0,2019,1569431957,0,-1.405488,17,0,-,-277.729645,-90.0,1,104834,0,-4.7,,1076
1077,5.601246366781611,11.9,10,2019-09-25 00:00:00,11.3,21.5,False,9.5,17,,78,64,6,19,0.901875,85,2.222517582118384,1344,9,0,N,25,1344,2019,1569431944,1581,-1.39206779,4,01h:38m,-,832.8919,31.8,1,104834,22,-2.2,,1077
1078,5.571289181696706,12.1,10,2019-09-25 00:00:00,-0.1,30.5,False,9.3,17,,79.4,65,6,18,0.9414896,85.8,2.136356407446737,1437,9,0,Y,25,1437,2019,1569431931,1675,-0.138654068,51,01h:42m,-,861.6938,30.9,1,104834,18,-3.3,,1078
1079,5.595231143675355,12.8,10,2019-09-25 00:00:00,-19.7,23.3,False,10,17,,82.2,66,5,18,0.8474581,84.7,1.89937795564296,1746,9,0,N,25,1746,2019,1569431917,2060,-0.64288646,37,01h:36m,-,1093.74268,32.1,1,104834,24,-5.0,,1079
1080,5.5989140505051,12.1,10,2019-09-25 00:00:00,-6.3,13.4,False,13.2,17,,83.5,67,5,18,0.800978,92.8,1.8107048288677572,1906,9,0,N,25,1906,2019,1569431900,2053,-1.836588,20,01h:20m,-,762.433,21.8,1,104834,40,-4.1,,1080
1081,5.613703519031517,10.4,10,2019-09-25 00:00:00,0.5,44,False,9.8,17,,83.8,68,5,17,0.7751826,75.2,2.00762303454765,1579,9,0,N,25,1579,2019,1569431871,2100,0.142289966,51,01h:28m,-,1384.4375,41.2,1,104834,32,-3.9,,1081
1082,5.535435277442733,0,10,2019-09-25 00:00:00,-36.4,17.1,False,0,17,,84.5,69,5,17,0,0,1.8782647666344903,0,9,0,N,25,0,2019,1569431859,0,-1.702024,39,0,-,1329.85352,90.0,1,104834,38,-6.6,,1082
1083,5.693010540149439,10,10,2019-09-25 00:00:00,9.8,32.9,False,10.4,17,,84.5,70,5,17,0.835647166,75.5,2.24548950472548,1522,9,0,Y,25,1522,2019,1569431846,2017,-0.8571973,26,01h:22m,-,1323.2771,41.0,1,104834,38,-3.0,,1083
1084,5.6794750742496,0,10,2019-09-25 00:00:00,21,39.4,False,0,17,,84.8,71,5,17,0,0,2.1498288582546166,0,9,0,N,25,0,2019,1569431834,0,-0.351347625,14,0,-,1220.16577,90.0,1,104834,26,-2.1,,1084
1085,5.649370874728776,10.2,10,2019-09-25 00:00:00,-21.4,24.4,False,11.7,17,,84.3,72,0,16,0.970584333,81.1,1.9507557969284035,1741,9,0,N,25,1741,2019,1569431813,2146,-1.54750812,53,01h:14m,-,1254.20654,35.8,1,104834,46,-4.8,,1085
1086,5.706803322322635,0,10,2019-09-25 00:00:00,-26.1,32.5,False,0,17,,84.3,73,0,16,0,0,1.9330723028070365,0,9,0,N,25,0,2019,1569431801,0,-1.69829321,41,0,-,1151.5116,90.0,1,104834,56,-5.0,,1086
1087,5.561652698742426,9.3,10,2019-09-25 00:00:00,-17.2,31.3,False,13,17,,84.5,74,0,16,0.8548652,85.9,1.8950399241403033,1758,9,0,N,25,1758,2019,1569431767,2047,-0.65184325,7,01h:06m,-,1048.68628,30.8,1,104834,54,-4.8,,1087
1088,5.659154798628163,12.1,10,2019-09-25 00:00:00,-4.3,31.1,False,14.2,17,,85.3,75,0,15,0.942559,95.3,2.0203080739370103,2041,9,0,Y,25,2041,2019,1569431744,2141,-1.34729362,44,01h:18m,-,648.951,17.6,1,104834,42,-3.8,,1088
1089,5.732025763305855,8.1,11,2019-09-25 00:00:00,-14.6,48.5,False,13.5,17,,84.7,76,0,15,0.934019864,84.3,2.056427713099523,1772,9,0,N,25,1772,2019,1569431730,2103,0.4793421,30,00h:58m,-,1131.302,32.6,1,104834,2,-4.4,,1089
1090,5.630252633229901,10.2,10,2019-09-25 00:00:00,-3.5,31.4,False,10.1,17,,83.4,77,0,15,0.8934882,76.1,2.2229494784445003,1567,9,0,Y,25,1567,2019,1569431716,2059,-0.7980506,16,01h:24m,-,1335.87109,40.4,1,104834,36,-4.0,,1090
1091,5.6957009601010355,12.8,10,2019-09-25 00:00:00,3.6,30.9,False,10.3,17,,84.5,78,0,15,0.9609885,85.8,2.23879429474155,1718,9,0,Y,25,1718,2019,1569431703,2002,-1.04132116,3,01h:38m,-,1028.189,30.9,1,104834,22,-3.3,,1091
1092,5.543502239397252,12,10,2019-09-25 00:00:00,11.2,28.3,False,13.6,17,,84.6,79,0,14,0.84102416,93.4,2.33414501667126,1925,9,0,N,25,1925,2019,1569431690,2061,-0.669025838,50,01h:20m,-,733.9429,20.9,1,104834,40,-2.9,,1092
1093,5.609076714562542,12.3,10,2019-09-25 00:00:00,16.7,28.9,False,13.7,17,,84.7,80,0,14,0.9094506,95,2.4245800561788,1974,9,0,N,25,1974,2019,1569431678,2078,-0.983484566,38,01h:22m,-,649.718262,18.2,1,104834,38,-2.2,,1093
1094,0,0,12,2019-10-15 00:00:00,0,0,False,0,20,,0,1,0,38,0,0,0,0,10,0,N,15,0,2019,1571171929,0,0,49,0,-,0,-,1,104893,0,-,,1094
1095,5.740234326310459,3.5,9,2019-10-15 00:00:00,6.4,23.1,False,-0.5,20,,63.5,2,4,38,0.9589743,15.3,-2.7872769071238004,275,10,0,Y,15,275,2019,1571171904,1800,1.50611389,24,02h:36m,-,-1778.853,-81.2,1,104893,24,3.3,,1095
1096,5.859338001032178,0,8,2019-10-15 00:00:00,-24.5,54.9,False,0,20,,63.4,3,4,38,0,0,-2.921468281999687,0,10,0,N,15,0,2019,1571171880,0,3.540058,0,0,-,223.009781,90.0,1,104893,44,1.0,,1096
1097,0,0,12,2019-10-15 00:00:00,0,0,False,0,20,,0,4,4,37,0,0,0,0,10,0,N,15,0,2019,1571171866,0,0,46,0,-,0,-,1,104893,0,-,,1097
1098,5.6790175283171465,-7.7,3,2019-10-15 00:00:00,-14.7,32.9,False,-3.8,20,,64.4,5,0,37,0.7323711,55.2,-2.97983825912253,625,10,0,N,15,625,2019,1571171837,1133,2.63607359,17,08h:12m,-,-945.015137,-56.5,1,104893,48,1.4,,1098
1099,5.628361032177156,-15.6,1,2019-10-15 00:00:00,-2.2,32.8,False,10.1,20,,76.2,6,0,36,0.9283958,97.6,-2.80040223522774,1764,10,0,Y,15,1764,2019,1571171814,1808,-0.153494418,54,10h:08m,-,-394.8468,-12.6,1,104893,52,4.4,,1099
1100,5.53379495591793,-12.4,2,2019-10-15 00:00:00,-13.9,10.3,False,7.7,20,,72.2,7,6,36,0.8455352,85.1,-2.8355836657274103,1196,10,0,N,15,1196,2019,1571171796,1405,-1.61923015,36,09h:58m,-,737.802,31.7,1,104893,2,3.5,,1100
1101,5.47964272486449,-11.7,2,2019-10-15 00:00:00,-21.4,10.5,False,4.5,20,,71.9,8,6,36,0.864777565,73.5,-3.05847310176174,990,10,0,N,15,990,2019,1571171780,1347,-1.10428131,20,09h:34m,-,912.6205,42.7,1,104893,26,2.9,,1101
1102,5.488960835114875,-15.5,2,2019-10-15 00:00:00,-2.4,18.2,False,4.8,20,,70,9,6,36,0.8987965,96.1,-2.7861417365184002,1269,10,0,Y,15,1269,2019,1571171762,1320,-0.06422723,2,09h:30m,-,364.329224,16.0,1,104893,30,4.6,,1102
1103,5.555427862774959,-13.1,2,2019-10-15 00:00:00,-8.2,26.7,False,8.4,20,,70.7,10,6,35,0.855007648,84.5,-2.88297966317478,1280,10,0,Y,15,1280,2019,1571171747,1516,0.3315616,47,10h:00m,-,811.8501,32.4,1,104893,0,4.2,,1103
1104,5.628906996744916,-16.8,1,2019-10-15 00:00:00,-7.4,13.4,False,10.3,20,,77.3,11,5,35,0.9382127,100,-2.95012926957606,1957,10,0,N,15,1957,2019,1571171728,1957,-1.62547,28,10h:02m,-,11.6273775,0.3,1,104893,58,4.0,,1104
1105,5.520429273482916,-15,1,2019-10-15 00:00:00,1,29.7,False,8.8,20,,76.6,12,0,35,0.94765687,96.7,-2.824219626996226,1629,10,0,Y,15,1629,2019,1571171702,1684,-0.3431016,2,10h:02m,-,-430.2286,-14.8,1,104893,58,4.6,,1105
1106,5.795674057365855,-14.1,1,2019-10-15 00:00:00,-1.4,30.5,False,13.1,20,,78.2,13,0,34,0.868671,99.9,-2.7679711328162404,1897,10,0,Y,15,1897,2019,1571171684,1899,-1.37226355,44,10h:26m,-,-75.3806458,-2.3,1,104893,34,4.4,,1106
1107,5.816373762121728,0,1,2019-10-15 00:00:00,-11.1,55.3,False,0,20,,77.2,14,0,34,0,0,-3.03273327232629,0,10,0,N,15,0,2019,1571171665,0,-0.0245555565,25,0,-,-369.917938,-90.0,1,104893,50,4.3,,1107
1108,5.656735015159917,-12.1,1,2019-10-15 00:00:00,5,37.3,False,12.7,20,,77.3,15,0,34,0.7952275,95.7,-2.70063517470864,1688,10,0,Y,15,1688,2019,1571171649,1763,0.18973881,9,10h:36m,-,-510.4461,-16.8,1,104893,24,5.3,,1108
1109,5.741503453608976,-15.9,1,2019-10-15 00:00:00,7.4,34.5,False,10.4,20,,76.9,16,0,33,0.8197502,97.9,-2.878355821304235,1829,10,0,Y,15,1829,2019,1571171632,1868,-0.830785036,52,10h:08m,-,-376.671875,-11.6,1,104893,52,5.5,,1109
1110,5.796287705660752,-15.4,1,2019-10-15 00:00:00,-14.9,43.3,False,9.9,20,,77.2,17,0,33,0.7680504,96.3,-2.9932742827650003,1685,10,0,N,15,1685,2019,1571171614,1749,-0.29117626,34,10h:06m,-,-469.136627,-15.6,1,104893,54,3.7,,1110
1111,5.717393315777052,-16.8,1,2019-09-13 00:00:00,-6.5,39.8,False,11,20,,77.1,18,0,2,0.7794444,99.9,-4.040257059946965,1938,9,0,Y,13,1938,2019,1568404935,1939,-0.2671418,15,10h:04m,-,70.0057144,2.1,1,104893,56,5.9,,1111
1112,5.502299155345122,-16.2,1,2019-09-13 00:00:00,14.8,20.4,False,10.5,20,,77.1,19,0,2,0.937665641,99.8,-3.655292394007488,1901,9,0,N,13,1901,2019,1568404920,1905,-0.956856847,0,10h:04m,-,130.506348,3.9,1,104893,56,7.0,,1112
1113,5.577246497978727,0,4,2019-09-13 00:00:00,-5.6,-4.8,False,0,20,,69.2,20,6,1,0,0,-3.808620642272043,0,9,0,N,13,0,2019,1568404896,0,-2.58754182,36,0,-,-129.4901,-90.0,1,104893,8,5.9,,1113
1114,5.613518118768768,0,6,2019-09-13 00:00:00,-14.9,11.4,False,0,20,,67.9,21,6,1,0,0,-3.886402368112056,0,9,0,N,13,0,2019,1568404877,0,0.3483298,17,0,-,-2242.45044,-90.0,1,104893,58,4.9,,1114
1115,5.566029568827819,0,2,2019-09-13 00:00:00,1.3,35.8,False,0,20,,68,22,6,0,0,0,-3.9716311412074834,0,9,0,Y,13,0,2019,1568404859,0,0.35554415,59,0,-,669.493652,90.0,1,104893,32,6.3,,1115
1116,5.417361753641215,-14.3,2,2019-09-13 00:00:00,10.3,-6.2,False,5.2,20,,69.4,23,6,0,0.8313564,87.6,-4.030307289590634,1251,9,0,N,13,1251,2019,1568404841,1427,-2.065164,41,09h:30m,-,687.3807,28.8,1,104893,30,7.4,,1116
1117,5.6583894114878905,0,10,2019-09-13 00:00:00,-16.5,41.5,False,0,20,,76.6,24,5,0,0,0,-4.020187407685488,0,9,0,N,13,0,2019,1568404825,0,0.270346,25,0,-,-888.4495,-90.0,1,104893,28,4.8,,1117
1118,5.727454536264786,-15.9,1,2019-09-13 00:00:00,4.3,43.2,False,10.9,20,,77.6,25,6,0,0.831775069,99.9,-3.9210170663274,1904,9,0,N,13,1904,2019,1568404807,1907,0.150598109,7,10h:10m,-,-100.970016,-3.0,1,104893,50,6.6,,1118
1119,5.824351977356953,-15,1,2019-09-13 00:00:00,-0.1,36.6,False,12.7,19,,77.6,26,0,59,0.7754184,98.2,-4.03148688276828,1875,9,0,Y,13,1875,2019,1568404784,1908,-1.23228025,44,10h:18m,-,356.433044,10.8,1,104893,42,5.9,,1119
1120,5.805403552131301,-15.7,1,2019-09-13 00:00:00,11.6,27.8,False,11.8,19,,78.6,27,0,59,0.862693667,100,-3.841247938909563,1961,9,0,N,13,1961,2019,1568404767,1962,-1.48103166,27,10h:12m,-,59.3290062,1.7,1,104893,48,7.0,,1120
1121,5.783396071782889,0,1,2019-09-13 00:00:00,24.3,40.7,False,0,19,,78.7,28,0,59,0,0,-3.8421555176511,0,9,0,N,13,0,2019,1568404749,0,-0.946470857,9,0,-,102.032272,90.0,1,104893,38,7.8,,1121
1122,5.747908998238135,-16.1,1,2019-09-13 00:00:00,16.6,10.8,False,11.8,19,,77.8,29,0,58,0.851853549,98,-3.804093575336028,1969,9,0,N,13,1969,2019,1568404733,2010,-2.89933372,53,10h:08m,-,402.2655,11.5,1,104893,52,7.3,,1122
1123,5.73788846016516,0.7,11,2019-09-13 00:00:00,0.6,27.8,False,-0.4,19,,63.5,30,3,58,0.887235641,5.6,-3.999923792169123,99,9,0,Y,13,99,2019,1568404703,1768,1.65053809,23,00h:20m,-,-1765.11719,-86.8,1,104893,40,4.3,,1123
