_id,videoPointerID,mode,spinClockTiltHour,spinClockTiltMinute,horizontalAngle,launchAngle,rifleSpin,pitch_id,_day,_month,_year,_hour,_minute,_second,_milisecond,speed,spin,trueSpin,spinEfficiency,spinConfidence,releaseHeight,releaseSide,releaseExtension,pitchType,horizontalBreak,verticalBreak,strike,szx,szy,no,date,date_original,truespin,selected,spinAxis,gyroDegree,session_pitch_id,sessionID,memo 
102036,,1,0,18,1.3,-2.329994,-1441.82422,1579976193,25,1,2020,18,16,33,0,84.6,2039,1441,70.7,0.802972436,6.163692069736267,0.06875939905464552,-,0,-2.8,13.6,Y,6.8,31.1,31,2020-01-25 00:00:00,2020-01-25T18:16:33.000Z,1441,False,11h:42m,-45.0,364,14,
102036,,1,9,0,-0.3,-0.488379955,-2182.44385,1579976148,25,1,2020,18,15,48,0,75.3,2330,816,35,0.922252953,5.880784720224882,-0.5332484686583067,-,4,7.2,0.2,Y,1.1,20.6,32,2020-01-25 00:00:00,2020-01-25T18:15:48.000Z,816,False,03h:00m,-69.5,365,14,
102036,,1,0,10,1.5,-2.50609875,-1457.94482,1579976126,25,1,2020,18,15,26,0,83.2,2065,1463,70.8,0.910966,6.183899386039948,-0.0740126572647302,-,0,-1.7,13.6,N,12.1,23.6,33,2020-01-25 00:00:00,2020-01-25T18:15:26.000Z,1463,False,11h:50m,-44.9,366,14,
102036,,1,8,10,1.7,-2.211544,-2130.02466,1579976100,25,1,2020,18,15,0,0,76,2383,1068,44.8,0.929456651,5.861863788437592,-0.43264543700932717,-,4,7.8,-4.9,N,20.8,-2,34,2020-01-25 00:00:00,2020-01-25T18:15:00.000Z,1068,False,03h:50m,-63.4,367,14,
102036,,1,0,30,-0.2,-1.81402421,-1356.34546,1579976084,25,1,2020,18,14,44,0,83.3,2080,1577,75.8,0.8771802,6.257418808723875,0.06743208671667,-,0,-4.3,14.9,Y,-2.9,36.2,35,2020-01-25 00:00:00,2020-01-25T18:14:44.000Z,1577,False,11h:30m,-40.7,368,14,
102036,,1,0,32,2.5,-3.000287,-1361.357,1571166561,15,10,2019,19,9,21,0,78.4,1948,0,0,0,6.6070570966569,-1.1741322196324502,-,5,0,0,N,13.7,33.5,36,2019-10-15 00:00:00,2019-10-15T19:09:21.000Z,0,False,0,-90.0,369,15,
102036,,1,9,46,2.2,-3.277704,-2146.62939,1571166536,15,10,2019,19,8,56,0,73.6,2163,262,12.1,0.9245014,6.322497778639068,-1.8537224437625401,-,3,1.1,0.2,N,8.1,-8.4,37,2019-10-15 00:00:00,2019-10-15T19:08:56.000Z,262,False,02h:14m,-83.0,370,15,
102036,,1,9,22,0.8,-1.71206963,-2090.05249,1571166519,15,10,2019,19,8,39,0,73,2142,469,21.9,0.8832819,6.3052132641771,-1.6294805044453142,-,3,4,0.6,N,-3.4,11.7,38,2019-10-15 00:00:00,2019-10-15T19:08:39.000Z,469,False,02h:38m,-77.4,371,15,
102036,,1,10,54,2.2,-1.86256886,1835.87537,1571166489,15,10,2019,19,8,9,0,79.7,2816,0,0,0,6.478958408798149,-1.29032185235499,-,0,0,0,Y,2,28.4,39,2019-10-15 00:00:00,2019-10-15T19:08:09.000Z,0,False,0,90.0,372,15,
102036,,1,0,22,1.5,-4.767051,-1118.39734,1571166471,15,10,2019,19,7,51,0,79.4,2111,1790,84.8,0.9186384,6.51921854665462,-1.214259060244624,-,0,-4.3,17.6,N,-1.9,1.7,40,2019-10-15 00:00:00,2019-10-15T19:07:51.000Z,1790,False,11h:38m,-32.0,373,15,
102036,,1,9,54,1.9,-2.6105237,-2243.04639,1571166439,15,10,2019,19,7,19,0,76.2,2257,252,11.2,0.882127941,6.475556177821848,-1.406613788227292,-,3,1.1,0.4,N,10,6.8,41,2019-10-15 00:00:00,2019-10-15T19:07:19.000Z,252,False,02h:06m,-83.6,374,15,
102036,,1,9,26,0.5,-2.2006712,-2230.206,1571166412,15,10,2019,19,6,52,0,75.5,2239,199,8.9,0.842327356,6.426073763048472,-1.4484956321229734,-,3,1,0.3,N,-3.4,10.6,42,2019-10-15 00:00:00,2019-10-15T19:06:52.000Z,199,False,02h:34m,-84.9,375,15,
102036,,1,9,54,1.7,-1.5034672,-2055.89722,1571166388,15,10,2019,19,6,28,0,73.4,2103,440,20.9,0.8584361,6.293485508253762,-1.7388271023805502,-,3,3.4,1.5,Y,1.7,16.8,43,2019-10-15 00:00:00,2019-10-15T19:06:28.000Z,440,False,02h:06m,-77.9,376,15,
102036,,1,0,54,0.1,-3.32899976,-888.725952,1571166369,15,10,2019,19,6,9,0,81.1,1950,0,0,0,6.655388166284169,-1.22610662916027,-,5,0,0,N,-30.6,24.7,44,2019-10-15 00:00:00,2019-10-15T19:06:09.000Z,0,False,0,-90.0,377,15,
102036,,1,0,32,1.5,-3.22661257,-1333.39551,1571166323,15,10,2019,19,5,23,0,80.7,1950,1423,73,0.897515357,6.4785170702148,-1.485804953045825,-,5,-4.7,13.9,Y,-8.7,15.1,45,2019-10-15 00:00:00,2019-10-15T19:05:23.000Z,1423,False,11h:28m,-43.1,378,15,
102036,,1,1,18,4.2,-0.8225441,-457.338623,1571166291,15,10,2019,19,4,51,0,74,1454,1380,94.9,0.800177038,6.341348434835701,-1.5641947431912242,-,6,-11,13.4,N,13.4,38.6,46,2019-10-15 00:00:00,2019-10-15T19:04:51.000Z,1380,False,10h:42m,-18.3,379,15,
102036,,1,0,52,2.0,-0.21121791,-572.5216,1571166269,15,10,2019,19,4,29,0,74.2,1420,1300,91.5,0.809549451,6.262725731304121,-1.30964435894604,-,6,-7,14.4,N,-2,49.1,47,2019-10-15 00:00:00,2019-10-15T19:04:29.000Z,1300,False,11h:08m,-23.8,380,15,
102036,,1,0,58,1.9,-2.87608957,-1266.11707,1571166254,15,10,2019,19,4,14,0,78.3,2130,1713,80.4,0.8585292,6.5227657579461,-1.3308096050412033,-,0,-8.6,14.3,Y,-0.4,23.7,48,2019-10-15 00:00:00,2019-10-15T19:04:14.000Z,1713,False,11h:02m,-36.5,381,15,
102036,,1,0,58,2.5,-2.50867081,-513.9771,1571166226,15,10,2019,19,3,46,0,74.4,1508,1418,94,0.85727036,6.0962336050668,-1.488782056068723,-,6,-8.2,14.6,N,-4.3,11.9,49,2019-10-15 00:00:00,2019-10-15T19:03:46.000Z,1418,False,11h:02m,-19.9,382,15,
102036,,1,0,56,3.2,-0.8109341,-449.00824,1571166206,15,10,2019,19,3,26,0,73.5,1319,1240,94,0.7551444,6.118531374129564,-1.65041141983146,-,6,-7.5,13.7,Y,-0.4,20.7,50,2019-10-15 00:00:00,2019-10-15T19:03:26.000Z,1240,False,11h:04m,-19.9,383,15,
102036,,1,0,54,2.0,-3.16095614,-543.6012,1571166174,15,10,2019,19,2,54,0,72.9,1541,1442,93.6,0.7857859,6.243495810015048,-1.63306463502819,-,6,-8.1,15.5,N,-12.4,11.9,51,2019-10-15 00:00:00,2019-10-15T19:02:54.000Z,1442,False,11h:06m,-20.7,384,15,
102036,,1,0,24,0.6,-3.30673885,-1148.39343,1571166156,15,10,2019,19,2,36,0,80.8,2141,1807,84.4,0.8910625,6.548589839350183,-1.52139239076396,-,0,-4.3,17.3,N,-10.8,15.5,52,2019-10-15 00:00:00,2019-10-15T19:02:36.000Z,1807,False,11h:36m,-32.4,385,15,
102036,,1,0,40,0.5,-0.5258066,-1345.04126,1571166141,15,10,2019,19,2,21,0,78.5,2127,1648,77.5,0.745670259,6.502729668676801,-1.572957092285908,-,0,-5.5,15.1,Y,-7.2,36.9,53,2019-10-15 00:00:00,2019-10-15T19:02:21.000Z,1648,False,11h:20m,-39.2,386,15,
102036,,1,0,54,3.3,-3.687466,-893.8772,1571166124,15,10,2019,19,2,4,0,77.9,2087,1886,90.4,0.845624149,6.562570744883244,-1.4594665376514602,-,0,-9.1,16.6,N,6.3,14.5,54,2019-10-15 00:00:00,2019-10-15T19:02:04.000Z,1886,False,11h:06m,-25.4,387,15,
102036,,1,0,54,3.0,-2.40327787,-897.6692,1571166110,15,10,2019,19,1,50,0,76.6,2007,1795,89.4,0.762027562,6.436907030781475,-1.8300430933328466,-,0,-8.9,16.3,Y,-2.3,31.1,55,2019-10-15 00:00:00,2019-10-15T19:01:50.000Z,1795,False,11h:06m,-26.6,388,15,
102036,,1,12,0,-,0,0,1570046764,2,10,2019,20,6,4,0,0,0,0,0,0,0,0,-,5,0,0,N,0,0,56,2019-10-02 00:00:00,2019-10-02T20:06:04.000Z,0,False,0,-,389,16,
102036,,1,12,0,-,0,0,1570046747,2,10,2019,20,5,47,0,0,0,0,0,0,0,0,-,5,0,0,N,0,0,57,2019-10-02 00:00:00,2019-10-02T20:05:47.000Z,0,False,0,-,390,16,
102036,,1,0,18,-3.1,-0.888109863,-57.73796,1570046723,2,10,2019,20,5,23,0,72.7,559,0,0,0,6.526519301258893,0.0694042848823974,-,3,0,0,N,-18.9,35.6,58,2019-10-02 00:00:00,2019-10-02T20:05:23.000Z,0,False,0,-90.0,391,16,
102036,,1,0,44,-1.6,-2.816449,-732.8903,1570046693,2,10,2019,20,4,53,0,73.6,1636,0,0,0,6.398778028098847,0.36258406879259764,-,6,0,0,Y,1.5,24.3,59,2019-10-02 00:00:00,2019-10-02T20:04:53.000Z,0,False,0,-90.0,392,16,
102036,,1,8,54,-1.2,-0.3991578,-2144.86743,1570046670,2,10,2019,20,4,30,0,71,2276,0,0,0,6.4811056528959,-0.20476537268657147,-,3,0,0,N,-11.9,43.8,60,2019-10-02 00:00:00,2019-10-02T20:04:30.000Z,0,False,0,-90.0,393,16,
102036,,1,0,10,-2.2,-1.33861387,-597.429749,1570046655,2,10,2019,20,4,15,0,71.9,1316,0,0,0,6.349362903351819,0.0169685958263172,-,3,0,0,Y,-7.9,31.4,61,2019-10-02 00:00:00,2019-10-02T20:04:15.000Z,0,False,0,-90.0,394,16,
102036,,1,12,0,-,0,0,1570046625,2,10,2019,20,3,45,0,0,0,0,0,0,0,0,-,0,0,0,N,0,0,62,2019-10-02 00:00:00,2019-10-02T20:03:45.000Z,0,False,0,-,395,16,
102036,,1,12,0,-,0,0,1570046610,2,10,2019,20,3,30,0,0,0,0,0,0,0,0,-,0,0,0,N,0,0,63,2019-10-02 00:00:00,2019-10-02T20:03:30.000Z,0,False,0,-,396,16,
102036,,1,12,0,-,0,0,1570046572,2,10,2019,20,2,52,0,0,0,0,0,0,0,0,-,3,0,0,N,0,0,64,2019-10-02 00:00:00,2019-10-02T20:02:52.000Z,0,False,0,-,397,16,
102036,,1,12,0,0.8,0.6662451,0,1570046558,2,10,2019,20,2,38,0,70.1,0,0,0,0,6.365188231459864,-2.15501870406303,-,0,0,0,N,-27.4,46.4,65,2019-10-02 00:00:00,2019-10-02T20:02:38.000Z,0,False,0,-,398,16,
102036,,1,12,0,-,0,0,1570046537,2,10,2019,20,2,17,0,0,0,0,0,0,0,0,-,0,0,0,N,0,0,66,2019-10-02 00:00:00,2019-10-02T20:02:17.000Z,0,False,0,-,399,16,
102036,,1,11,8,2.5,-1.477913,-306.9435,1570046520,2,10,2019,20,2,0,0,72,2862,2845,99.4,0.9181232,6.3963891501424595,-1.6171620759489,-,6,11.1,22.4,N,18.7,30.4,67,2019-10-02 00:00:00,2019-10-02T20:02:00.000Z,2845,False,00h:52m,-6.2,400,16,
102036,,1,12,0,-,0,0,1570046501,2,10,2019,20,1,41,0,0,0,0,0,0,0,0,-,6,0,0,N,0,0,68,2019-10-02 00:00:00,2019-10-02T20:01:41.000Z,0,False,0,-,401,16,
102036,,1,12,0,-,0,0,1570046484,2,10,2019,20,1,24,0,0,0,0,0,0,0,0,-,0,0,0,N,0,0,69,2019-10-02 00:00:00,2019-10-02T20:01:24.000Z,0,False,0,-,402,16,
102036,,1,5,40,0.1,-3.05429387,1124.78247,1570046464,2,10,2019,20,1,4,0,73.1,1677,0,0,0,6.680112346111776,-1.59725426751969,-,0,0,0,N,-11.7,25.5,70,2019-10-02 00:00:00,2019-10-02T20:01:04.000Z,0,False,0,90.0,403,16,
102036,,1,12,0,1.0,-0.26505807,0,1570046450,2,10,2019,20,0,50,0,74.1,0,0,0,0,6.3776172012950285,-1.83225525212886,-,0,0,0,Y,-0.5,33.6,71,2019-10-02 00:00:00,2019-10-02T20:00:50.000Z,0,False,0,-,404,16,
102036,,1,0,52,2.7,-2.01398873,-1028.0238,1570046437,2,10,2019,20,0,37,0,74.3,2046,1769,86.5,0.8380123,6.569540265891213,-1.5533988311013238,-,0,-9,17.1,Y,10.1,25,72,2019-10-02 00:00:00,2019-10-02T20:00:37.000Z,1769,False,11h:08m,-30.2,405,16,
102036,,1,0,8,1.6,-2.78519845,-380.380371,1570046422,2,10,2019,20,0,22,0,74.3,1433,1381,96.4,0.7856839,6.677217365792416,-1.5894604223634863,-,0,-1.5,18.4,Y,-6.2,24.5,73,2019-10-02 00:00:00,2019-10-02T20:00:22.000Z,1381,False,11h:52m,-15.4,406,16,
102036,,1,0,26,1.6,-3.445099,-1119.88354,1569524151,26,9,2019,18,55,51,0,79,2249,1950,86.7,0.9136618,6.889732982913339,-1.3925056943738265,-,0,-4.9,18.2,Y,-5.9,19.4,74,2019-09-26 00:00:00,2019-09-26T18:55:51.000Z,1950,False,11h:34m,-29.9,407,17,
102036,,1,0,48,3.7,-4.18329239,-883.3868,1569524134,26,9,2019,18,55,34,0,78.9,2168,1980,91.3,0.91389966,6.674913756865029,-1.7016240183345,-,0,-8.3,17.3,N,13.4,10.5,75,2019-09-26 00:00:00,2019-09-26T18:55:34.000Z,1980,False,11h:12m,-24.0,408,17,
102036,,1,0,24,0.8,-3.63393044,-1183.019,1569524110,26,9,2019,18,55,10,0,78.7,2193,1846,84.2,0.886634052,6.746357195293833,-1.5554686637816353,-,0,-4.2,17.8,N,-16.7,16.5,76,2019-09-26 00:00:00,2019-09-26T18:55:10.000Z,1846,False,11h:36m,-32.7,409,17,
102036,,1,8,38,1.6,-0.361914217,-2117.393,1569524094,26,9,2019,18,54,54,0,71.5,2199,592,26.9,0.8269626,6.525503225141862,-1.8064292514334366,-,3,5.6,-1.7,Y,2.5,29.2,77,2019-09-26 00:00:00,2019-09-26T18:54:54.000Z,592,False,03h:22m,-74.4,410,17,
102036,,1,9,22,0.8,-1.35346782,-2209.09375,1569524067,26,9,2019,18,54,27,0,74.2,2214,142,6.4,0.767889261,6.668453455017939,-1.48000623584541,-,3,0.8,0,Y,-3.1,27.7,78,2019-09-26 00:00:00,2019-09-26T18:54:27.000Z,142,False,02h:38m,-86.3,411,17,
102036,,1,2,22,0.9,-1.093398,-730.985168,1569524051,26,9,2019,18,54,11,0,73.2,2816,0,0,0,6.459685836590377,-1.6506151599892502,-,3,0,0,N,-10.9,26.3,79,2019-09-26 00:00:00,2019-09-26T18:54:11.000Z,0,False,0,-90.0,412,17,
102036,,1,1,52,0.6,-3.84038067,953.647156,1569524022,26,9,2019,18,53,42,0,80.8,1051,0,0,0,6.645689511413785,-1.5083319117414835,-,5,0,0,N,-23.7,6.8,80,2019-09-26 00:00:00,2019-09-26T18:53:42.000Z,0,False,0,90.0,413,17,
102036,,1,0,50,3.6,-1.21455848,-401.22226,1569523991,26,9,2019,18,53,11,0,73.5,1237,1170,94.6,0.863589168,6.166673237719801,-1.765743214626187,-,6,-6.7,14,Y,9.6,18.7,81,2019-09-26 00:00:00,2019-09-26T18:53:11.000Z,1170,False,11h:10m,-18.9,414,17,
102036,,1,1,6,3.4,-1.2801677,-184.4768,1569523949,26,9,2019,18,52,29,0,73.8,1461,1449,99.2,0.7740346,6.454968710598955,-1.7614916890291736,-,6,-9.9,15.2,Y,8.7,40.5,82,2019-09-26 00:00:00,2019-09-26T18:52:29.000Z,1449,False,10h:54m,-7.3,415,17,
102036,,1,0,48,3.4,-0.91896975,-161.946671,1569523922,26,9,2019,18,52,2,0,75.1,1387,1377,99.3,0.848279953,6.4977788812677,-1.55112172151781,-,6,-7,16.1,Y,6.4,35.1,83,2019-09-26 00:00:00,2019-09-26T18:52:02.000Z,1377,False,11h:12m,-6.7,416,17,
102036,,1,0,18,1.4,-2.8303175,-1163.39478,1569523892,26,9,2019,18,51,32,0,77.6,2123,1776,83.6,0.920332253,6.770507260947339,-1.5933962261752432,-,0,-3.2,17.4,Y,-7.6,23.6,84,2019-09-26 00:00:00,2019-09-26T18:51:32.000Z,1776,False,11h:42m,-33.2,417,17,
102036,,1,0,28,2.2,-2.275619,-1006.8963,1569523870,26,9,2019,18,51,10,0,77.6,2070,1808,87.4,0.7766939,6.806668186199154,-1.430900431964995,-,0,-4.9,17.6,Y,0.2,39.9,85,2019-09-26 00:00:00,2019-09-26T18:51:10.000Z,1808,False,11h:32m,-29.1,418,17,
102036,,1,0,26,2.8,-3.808893,-1357.37439,1569523851,26,9,2019,18,50,51,0,76.9,2077,1573,75.7,0.856490135,6.690899846128174,-1.6738243627804335,-,0,-4.5,15,N,2.2,8.3,86,2019-09-26 00:00:00,2019-09-26T18:50:51.000Z,1573,False,11h:34m,-40.8,419,17,
102036,,1,0,24,-0.3,-0.7449033,-1589.608,1569523820,26,9,2019,18,50,20,0,71.5,2825,0,0,0,6.473962411415226,-2.05181463566469,-,3,0,0,N,-18.2,25.6,87,2019-09-26 00:00:00,2019-09-26T18:50:20.000Z,0,False,0,-90.0,420,17,
102036,,1,9,32,1.8,-0.9628048,-2228.85522,1569523800,26,9,2019,18,50,0,0,71.7,2240,221,9.9,0.8047881,6.3382513219701,-1.8783570763459165,-,3,1.7,0,Y,7.6,19,88,2019-09-26 00:00:00,2019-09-26T18:50:00.000Z,221,False,02h:28m,-84.3,421,17,
102036,,1,9,46,0.8,1.34767222,431.7085,1569523783,26,9,2019,18,49,43,0,71.7,530,0,0,0,6.6219415126900225,-1.8412015611975765,-,3,0,0,N,-9.2,67.2,89,2019-09-26 00:00:00,2019-09-26T18:49:43.000Z,0,False,0,90.0,422,17,
102036,,1,0,30,2.2,-1.74054933,-1242.5885,1569523758,26,9,2019,18,49,18,0,77.3,2050,1631,79.5,0.8898845,6.623262674109354,-1.6131102386724,-,0,-4.6,15.4,Y,-2.7,30.7,90,2019-09-26 00:00:00,2019-09-26T18:49:18.000Z,1631,False,11h:30m,-37.3,423,17,
102036,,1,0,46,2.5,-1.20367181,-224.039948,1569523733,26,9,2019,18,48,53,0,73,1462,1445,98.8,0.8589115,6.3722244191346,-1.99584285080271,-,6,-7,16.7,Y,-7.5,33.3,91,2019-09-26 00:00:00,2019-09-26T18:48:53.000Z,1445,False,11h:14m,-8.8,424,17,
102036,,1,12,0,-,0,0,1569523710,26,9,2019,18,48,30,0,0,0,0,0,0,0,0,-,6,0,0,N,0,0,92,2019-09-26 00:00:00,2019-09-26T18:48:30.000Z,0,False,0,-,425,17,
102036,,1,1,6,3.8,-2.08777833,-90.08328,1569523690,26,9,2019,18,48,10,0,74,1475,1472,99.8,0.7931068,6.47071621718457,-1.9410778638428268,-,6,-10,15.6,Y,5.5,29.3,93,2019-09-26 00:00:00,2019-09-26T18:48:10.000Z,1472,False,10h:54m,-3.5,426,17,
102036,,1,0,42,-0.1,-1.82996249,-1054.39185,1569523670,26,9,2019,18,47,50,0,78.6,1925,0,0,0,6.800594301675486,-1.6633591331057338,-,5,0,0,N,-34.4,45.3,94,2019-09-26 00:00:00,2019-09-26T18:47:50.000Z,0,False,0,-90.0,427,17,
102036,,1,0,36,2.5,-2.420513,-1279.813,1569523649,26,9,2019,18,47,29,0,79.3,1994,1528,76.7,0.9288485,6.7125890521978855,-1.3745463734803867,-,5,-5.5,14.5,Y,5.4,27.1,95,2019-09-26 00:00:00,2019-09-26T18:47:29.000Z,1528,False,11h:24m,-39.9,428,17,
102036,,1,0,32,0.9,-2.85999227,-515.560852,1569523631,26,9,2019,18,47,11,0,77.2,2141,2078,97.1,0.910033762,6.784949255719948,-1.74830216801175,-,0,-5.9,20,N,-20.1,21.4,96,2019-09-26 00:00:00,2019-09-26T18:47:11.000Z,2078,False,11h:28m,-13.9,429,17,
102036,,1,10,48,3.0,-2.6161778,244.540863,1569523619,26,9,2019,18,46,59,0,77.3,1750,0,0,0,6.725531506285801,-1.6509583358427902,-,0,0,0,Y,1.8,26.9,97,2019-09-26 00:00:00,2019-09-26T18:46:59.000Z,0,False,0,90.0,430,17,
102290,,1,10,42,-2.8,-1.10556841,576.9326,1580240096,28,1,2020,19,34,56,0,81.1,1855,1763,95,0.894507051,5.356297481894853,2.088852798450647,-,0,12,14.1,Y,4.8,29.6,1,2020-01-28 00:00:00,2020-01-28T19:34:56.000Z,1763,False,01h:18m,18.1,431,18,
102290,,1,10,44,-2.8,-1.51095939,664.9811,1580240076,28,1,2020,19,34,36,0,80.8,1890,1769,93.6,0.9839111,5.32099541491206,2.13333924208782,-,4,11.6,14.2,Y,6.1,19.6,2,2020-01-28 00:00:00,2020-01-28T19:34:36.000Z,1769,False,01h:16m,20.6,432,18,
102290,,1,0,8,-3.0,-0.514867544,1977.08374,1580240047,28,1,2020,19,34,7,0,79.7,2118,761,35.9,0.875451148,5.154350007834612,2.21042257553832,-,4,-0.3,6.5,N,-12.5,17,3,2020-01-28 00:00:00,2020-01-28T19:34:07.000Z,761,False,11h:52m,68.9,433,18,
102290,,1,0,20,-4.6,-0.969947755,1920.46973,1580240029,28,1,2020,19,33,49,0,78.6,2094,0,0,0,5.119309194133057,2.21410269365415,-,4,0,0,N,-30.5,13.8,4,2020-01-28 00:00:00,2020-01-28T19:33:49.000Z,0,False,0,90.0,434,18,
102290,,1,10,10,-2.6,-1.03303838,984.9649,1580240009,28,1,2020,19,33,29,0,79.4,1677,1358,80.9,0.809421837,5.2568471208513,2.0436834020565304,-,6,12.8,8.3,N,13.1,9,5,2020-01-28 00:00:00,2020-01-28T19:33:29.000Z,1358,False,01h:50m,36.0,435,18,
102290,,1,10,16,-2.4,-0.353840619,951.15155,1580239977,28,1,2020,19,32,57,0,78.7,1656,1355,81.9,0.835765958,5.231393675930721,2.1147481593823962,-,6,12.2,9.2,N,17,22.3,6,2020-01-28 00:00:00,2020-01-28T19:32:57.000Z,1355,False,01h:44m,35.1,436,18,
102290,,1,10,46,-4.0,-1.95697916,673.8298,1580239959,28,1,2020,19,32,39,0,81.5,1864,1738,93.2,0.766421437,5.341295021242129,2.04069980625147,-,5,11.1,13.8,N,-0.6,8.5,7,2020-01-28 00:00:00,2020-01-28T19:32:39.000Z,1738,False,01h:14m,21.2,437,18,
102290,,1,10,40,-2.2,-0.7631068,627.9891,1580239944,28,1,2020,19,32,24,0,81,1831,0,0,0,5.320164706249381,2.052207476872636,-,5,0,0,N,22,27.7,8,2020-01-28 00:00:00,2020-01-28T19:32:24.000Z,0,False,0,90.0,438,18,
102290,,1,10,46,-2.2,-1.90023017,637.0636,1580239926,28,1,2020,19,32,6,0,83.4,1983,1878,94.7,0.830987036,5.4309800935569275,1.90593668268705,-,0,11.8,14.7,N,13.7,26.2,9,2020-01-28 00:00:00,2020-01-28T19:32:06.000Z,1878,False,01h:14m,18.7,439,18,
102290,,1,10,42,-4.0,-1.08140647,642.603333,1580239906,28,1,2020,19,31,46,0,82.3,1993,1887,94.7,0.9165672,5.365617954349966,2.01953674847652,-,4,12.3,14.4,Y,-9,30.1,10,2020-01-28 00:00:00,2020-01-28T19:31:46.000Z,1887,False,01h:18m,18.8,440,18,
102290,,1,0,14,-2.6,1.00987172,2087.44482,1580239884,28,1,2020,19,31,24,0,79.1,2198,687,31.3,0.9001294,5.09929429908951,1.9077066958131002,-,4,-1.2,5.6,Y,-10,32,11,2020-01-28 00:00:00,2020-01-28T19:31:24.000Z,687,False,11h:46m,71.8,441,18,
102290,,1,0,2,-1.9,0.323949426,2004.66406,1580239864,28,1,2020,19,31,4,0,79.7,2123,698,32.9,0.8518357,5.190938787417786,1.9451925882585301,-,4,-0.3,6.2,Y,-2.2,36,12,2020-01-28 00:00:00,2020-01-28T19:31:04.000Z,698,False,11h:58m,70.8,442,18,
102290,,1,0,2,-5.9,-1.19585979,1999.21313,1580239826,28,1,2020,19,30,26,0,79.8,2125,0,0,0,5.204939246756652,1.991421105389165,-,4,0,0,N,-45.4,10.2,13,2020-01-28 00:00:00,2020-01-28T19:30:26.000Z,0,False,0,90.0,443,18,
102290,,1,10,18,-3.7,-1.34281242,1001.94415,1580239808,28,1,2020,19,30,8,0,79.9,1709,1384,81,0.837178946,5.231005322911758,2.0176737432243446,-,6,12.3,8.8,N,0.5,12.7,14,2020-01-28 00:00:00,2020-01-28T19:30:08.000Z,1384,False,01h:42m,35.9,444,18,
102290,,1,10,16,-4.1,-1.38045549,986.7101,1580239784,28,1,2020,19,29,44,0,80.3,1630,1298,79.6,0.8839102,5.259519725842239,1.9688640318640647,-,6,11.9,8.4,N,-7.5,11.4,15,2020-01-28 00:00:00,2020-01-28T19:29:44.000Z,1298,False,01h:44m,37.2,445,18,
102290,,1,10,20,-2.9,-1.22350466,962.148865,1580239766,28,1,2020,19,29,26,0,79.5,1618,1301,80.4,0.8951402,5.166141740136,2.014294776683775,-,6,11.7,9.1,N,6.2,14.4,16,2020-01-28 00:00:00,2020-01-28T19:29:26.000Z,1301,False,01h:40m,36.5,446,18,
102290,,1,10,42,-1.8,-1.895541,711.647766,1580239748,28,1,2020,19,29,8,0,83.8,1809,1663,91.9,0.909689248,5.278272908285442,1.962427004295225,-,5,11.1,13.3,N,17.3,14,17,2020-01-28 00:00:00,2020-01-28T19:29:08.000Z,1663,False,01h:18m,23.2,447,18,
102290,,1,10,44,-1.0,-1.89855754,666.209961,1580239727,28,1,2020,19,28,47,0,83.3,1822,0,0,0,5.324259588145368,1.8709550553372902,-,5,0,0,N,29.9,15.6,18,2020-01-28 00:00:00,2020-01-28T19:28:47.000Z,0,False,0,90.0,448,18,
102290,,1,10,42,-4.9,-2.17699957,745.82196,1580239713,28,1,2020,19,28,33,0,84.9,1879,1725,91.8,0.984186053,5.283552042151734,1.76650754861685,-,0,11.6,12.7,N,-22.7,14.5,19,2020-01-28 00:00:00,2020-01-28T19:28:33.000Z,1725,False,01h:18m,23.4,449,18,
102290,,1,10,42,-5.2,-2.043956,678.3776,1580239696,28,1,2020,19,28,16,0,85,1867,0,0,0,5.292897941116071,1.8650307082154243,-,0,0,0,N,-22.3,17.3,20,2020-01-28 00:00:00,2020-01-28T19:28:16.000Z,0,False,0,90.0,450,18,
102290,,1,11,16,-3.3,-2.29088736,1813.29956,1580239674,28,1,2020,19,27,54,0,80.3,2122,1102,51.9,0.8498926,5.209037639151333,1.9924033691701857,-,4,4.8,9.1,N,-15.6,1.5,21,2020-01-28 00:00:00,2020-01-28T19:27:54.000Z,1102,False,00h:44m,58.7,451,18,
102290,,1,10,46,-3.8,0.19713755,603.1362,1580239650,28,1,2020,19,27,30,0,83.4,1843,1742,94.5,0.8548721,5.5410990897873,1.7792698321008158,-,0,11.2,13.9,N,-6,48.7,22,2020-01-28 00:00:00,2020-01-28T19:27:30.000Z,1742,False,01h:14m,19.1,452,18,
102290,,1,10,42,-2.3,-1.39279747,614.9325,1580239636,28,1,2020,19,27,16,0,83.7,1898,1796,94.6,0.909468532,5.430191215602973,1.89091995038076,-,0,11.9,14.1,Y,8.9,28.7,23,2020-01-28 00:00:00,2020-01-28T19:27:16.000Z,1796,False,01h:18m,18.9,453,18,
102290,,1,10,44,-2.6,-3.35316873,619.998657,1580239614,28,1,2020,19,26,54,0,84.4,1803,1693,93.9,0.8551882,5.371994561971206,1.931800032463895,-,0,11.3,13.7,N,10.1,-2.3,24,2020-01-28 00:00:00,2020-01-28T19:26:54.000Z,1693,False,01h:16m,20.1,454,18,
